score,seq,track_id,frame,end_frame,lost,gpr_dist,kf_dist,margin,disp_norm,det_score,sigma,n_obs,file
46.25095460248407,MOT17-02-FRCNN,15,134,124,10,5.427334976376159,14.684240482157632,9.256905505781473,0.09451738109009059,0.49228763580322266,2.961410181503166,60,MOT17-02-FRCNN_t15_f134.json
46.168083975102995,MOT17-10-FRCNN,304,170,146,24,6.583059403995222,24.718578736400108,18.135519332404886,0.13066317619038512,0.19171535968780518,7.002713502604395,6,MOT17-10-FRCNN_t304_f170.json
45.783492435621795,MOT20-03,535,53,47,6,2.438938110989345,11.260592891847407,8.821654780858061,0.13402930050349962,0.1974029541015625,2.974120372161919,39,MOT20-03_t535_f53.json
45.783492435621795,MOT20-03,520,53,47,6,2.438938110989345,11.260592891847407,8.821654780858061,0.13402930050349962,0.1974029541015625,2.974120372161919,39,MOT20-03_t520_f53.json
45.69326276903907,MOT20-03,483,61,45,16,1.5876745080554868,9.385117305518609,7.7974427974631215,0.10824272170550041,0.21452844142913818,3.8225320323204035,44,MOT20-03_t483_f61.json
45.66777335075997,MOT17-04-FRCNN,162,432,424,8,3.544009474296746,10.569404322473947,7.025394848177201,0.027966895709922862,0.17116719484329224,2.9331153417641014,60,MOT17-04-FRCNN_t162_f432.json
45.66777335075997,MOT17-04-FRCNN,160,432,424,8,3.544009474296746,10.569404322473947,7.025394848177201,0.027966895709922862,0.17116719484329224,2.9331153417641014,60,MOT17-04-FRCNN_t160_f432.json
45.66777335075997,MOT17-04-FRCNN,161,432,424,8,3.544009474296746,10.569404322473947,7.025394848177201,0.027966895709922862,0.17116719484329224,2.9331153417641014,60,MOT17-04-FRCNN_t161_f432.json
45.617361537612624,MOT20-05,1511,526,520,6,6.696206790363024,17.81592530831996,11.119718517956937,0.08864006804238515,0.45928287506103516,4.114609794286965,11,MOT20-05_t1511_f526.json
45.617361537612624,MOT20-05,1549,526,520,6,6.696206790363024,17.81592530831996,11.119718517956937,0.08864006804238515,0.45928287506103516,4.114609794286965,11,MOT20-05_t1549_f526.json
45.567991544532255,MOT20-03,533,53,47,6,2.510223297401369,11.26029688154099,8.75007358413962,0.13406441087818727,0.1959514617919922,2.9625699706332402,39,MOT20-03_t533_f53.json
45.3818254579785,MOT20-05,1548,526,520,6,6.774602325556221,17.815680626526596,11.041078300970376,0.08863540505797901,0.46004390716552734,4.119356646617724,11,MOT20-05_t1548_f526.json
45.36192149450906,MOT17-02-FRCNN,22,118,99,19,1.9642650134238044,8.256248765490584,6.29198375206678,0.03970381098446738,0.1681978702545166,8.100443959240243,59,MOT17-02-FRCNN_t22_f118.json
45.236067804329494,MOT20-05,1110,1116,1101,15,12.001631600233381,23.877142668898333,11.875511068664952,0.08377742442556772,0.17208003997802734,4.938946737703865,60,MOT20-05_t1110_f1116.json
45.228164431479065,MOT20-05,1085,1116,1101,15,12.00648534990196,23.88049578307099,11.874010433169031,0.08377903616523454,0.17191505432128906,4.935822301749394,60,MOT20-05_t1085_f1116.json
45.228164431479065,MOT20-05,1111,1116,1101,15,12.00648534990196,23.88049578307099,11.874010433169031,0.08377903616523454,0.17191505432128906,4.935822301749394,60,MOT20-05_t1111_f1116.json
44.76847932191608,MOT20-05,1380,538,531,7,5.213747823426097,12.652976926049362,7.4392291026232655,0.02987436866347833,0.11205005645751953,3.4024430616878925,60,MOT20-05_t1380_f538.json
44.76416749735672,MOT20-05,1351,538,531,7,5.214867223517861,12.652471665986571,7.43760444246871,0.02987247213542774,0.1119544506072998,3.399700937922672,60,MOT20-05_t1351_f538.json
